Name9042, Surname2243, 5.2, 4
Name3687, Surname2848, 5.333333333333333, 2
Name2199, Surname5946, 5.285714285714286, 9
Name5631, Surname9302, 5.571428571428571, 8
Name8061, Surname3583, 2, 5
Name9040, Surname2339, 5.4, 6
Name8734, Surname4290, 6.4, 3
Name1185, Surname2138, 4.428571428571429, 6
Name5998, Surname4402, 4.714285714285714, 2
Name2824, Surname8442, 5.833333333333333, 4
Name9507, Surname9759, 4.375, 4
Name1482, Surname9713, 4.4, 9
Name3952, Surname9301, 5.1, 6
Name4642, Surname8756, 5, 4
Name5426, Surname3741, 8, 5
Name5127, Surname5996, 5.6, 8
Name3558, Surname6799, 6.166666666666667, 8
Name1710, Surname4156, 7, 9
Name186, Surname1771, 5.5, 4
Name8592, Surname9117, 8, 3
Name9031, Surname8509, 4.666666666666667, 7
Name2823, Surname9328, 5.222222222222222, 9
Name326, Surname9695, 5.7, 5
Name872, Surname1677, 4.5, 4
Name6206, Surname1913, 5, 8
Name2924, Surname9335, 6.7, 5
Name2996, Surname5567, 5.375, 6
Name9559, Surname6399, 5.333333333333333, 5
Name7935, Surname2116, 2.3333333333333335, 3
Name530, Surname7899, 4.25, 6
Name1001, Surname4155, 4.142857142857143, 7
Name3608, Surname2141, 2.6, 6
Name465, Surname1092, 7, 3
Name9254, Surname1598, 5.833333333333333, 1
Name1573, Surname5233, 5, 1
Name4833, Surname5541, 4, 5
Name4117, Surname1042, 8, 8
Name5649, Surname9909, 6, 8
Name2850, Surname9490, 5, 3
Name7300, Surname137, 5.571428571428571, 5
Name6057, Surname4150, 5.5, 6
Name4474, Surname8313, 4.444444444444445, 8
Name7622, Surname2270, 4.9, 8
Name733, Surname8964, 7.333333333333333, 9
Name4598, Surname5714, 6, 8
Name6003, Surname5016, 4.666666666666667, 3
Name5356, Surname3566, 6.142857142857143, 9
Name7967, Surname4985, 5, 3
Name5822, Surname5898, 5.333333333333333, 7
Name6561, Surname5638, 3.875, 1
Name9394, Surname7816, 5, 5
Name9000, Surname5643, 4, 8
Name2297, Surname9568, 4.125, 1
Name5732, Surname2561, 5.25, 3
Name5529, Surname5175, 8.5, 2
Name9814, Surname6307, 5.222222222222222, 6
Name7124, Surname3297, 5.3, 3
Name4808, Surname706, 5.125, 4
Name7184, Surname4714, 2.3333333333333335, 5
Name9030, Surname9982, 6.3, 2
Name7364, Surname5869, 7.2, 4
Name8671, Surname6889, 5.375, 7
Name2479, Surname5775, 6.5, 8
Name8228, Surname2088, 8.333333333333334, 5
Name6683, Surname3231, 6.222222222222222, 5
Name8582, Surname1101, 4.5, 9
Name9678, Surname8874, 4.666666666666667, 2
Name1015, Surname9950, 5.714285714285714, 2
Name8996, Surname6947, 6.2, 7
Name2828, Surname32, 8, 2
Name1266, Surname5033, 5.25, 8
Name4679, Surname3472, 5, 1
Name1532, Surname5221, 4, 4
Name6935, Surname4010, 5.428571428571429, 8
Name605, Surname3963, 4, 4
Name5706, Surname1206, 5.857142857142857, 9
Name9459, Surname5270, 5, 6
Name1326, Surname4542, 5, 6
Name9489, Surname1821, 5.333333333333333, 2
Name8139, Surname7046, 6.571428571428571, 8
Name418, Surname1584, 5.25, 5
Name1092, Surname3488, 3.7, 4
Name2988, Surname8476, 2.6666666666666665, 4
Name9735, Surname5137, 2.5, 7
Name1381, Surname9470, 3.8, 3
Name6584, Surname9797, 3.3333333333333335, 1
Name6256, Surname1393, 5.8, 2
Name1357, Surname8351, 3.6, 8
Name758, Surname1891, 6.666666666666667, 6
Name6643, Surname269, 3.9, 4
Name3879, Surname7424, 6, 7
Name1453, Surname3931, 4.4, 9
Name8004, Surname9556, 6, 9
Name5738, Surname6613, 6.5, 9
Name643, Surname2555, 4.5, 3
Name6764, Surname9559, 4.5, 6
Name1893, Surname2287, 6.166666666666667, 6
Name5354, Surname5448, 4, 9
Name4081, Surname6921, 4.166666666666667, 7
Name9692, Surname3365, 6.555555555555555, 7
Name1315, Surname1972, 4, 7
Name4370, Surname2140, 4.666666666666667, 6
Name4222, Surname3676, 4.333333333333333, 6
Name5938, Surname9641, 4.75, 1
Name4365, Surname2350, 5.333333333333333, 9
Name9081, Surname8943, 7, 8
Name9440, Surname8023, 5.4, 2
Name3484, Surname9300, 5.166666666666667, 8
Name4312, Surname8263, 4, 1
Name7751, Surname5724, 5.142857142857143, 9
Name7882, Surname306, 3, 2
Name5966, Surname5176, 3, 4
Name1186, Surname9442, 7.2, 1
Name7229, Surname4784, 3, 7
Name4329, Surname6098, 4.777777777777778, 6
Name6005, Surname3201, 6.8, 5
Name9710, Surname9773, 3.375, 7
Name7416, Surname6424, 6.2, 7
Name1185, Surname9305, 4.5, 2
Name1746, Surname7734, 5.6, 6
Name9159, Surname8589, 5.125, 1
Name2556, Surname9568, 6.222222222222222, 5
Name6612, Surname6171, 7.333333333333333, 5
Name4196, Surname8481, 4, 5
Name4942, Surname3304, 4.25, 1
Name7214, Surname1574, 5.125, 5
Name9806, Surname3620, 3.4285714285714284, 8
Name5195, Surname1807, 6.25, 7
Name2621, Surname942, 4.75, 3
Name9436, Surname4671, 2.75, 7
Name9406, Surname8091, 5.4, 6
Name9900, Surname606, 4, 8
Name8850, Surname2783, 5.5, 1
Name9425, Surname5479, 6.111111111111111, 8
Name5258, Surname1744, 5.6, 4
Name1391, Surname9241, 4.875, 8
Name3720, Surname6838, 4.9, 8
Name6186, Surname5752, 5.875, 2
Name3221, Surname5806, 6.25, 6
Name6679, Surname7133, 5.8, 5
Name3692, Surname7643, 4.142857142857143, 8
Name8715, Surname559, 5, 1
Name1930, Surname9554, 3.25, 2
Name3234, Surname6629, 5.4, 7
Name6119, Surname9176, 5, 7
Name5827, Surname9006, 3.3333333333333335, 6
Name5481, Surname6415, 5.666666666666667, 1
Name4839, Surname6914, 3, 5
Name3435, Surname3305, 3.625, 5
Name6727, Surname634, 4.666666666666667, 2
Name1235, Surname1522, 2.6666666666666665, 9
Name3201, Surname3123, 4.75, 4
Name8486, Surname1237, 6.166666666666667, 5
Name9463, Surname2163, 4.888888888888889, 3
Name1192, Surname2087, 4.666666666666667, 9
Name8242, Surname5524, 2, 3
Name5195, Surname6612, 4.125, 4
Name7002, Surname2615, 4.625, 8
Name3830, Surname7970, 4.9, 8
Name2060, Surname8399, 3.857142857142857, 2
Name955, Surname9759, 5.333333333333333, 8
Name3651, Surname8591, 5.222222222222222, 5
Name5211, Surname887, 7, 4
Name1169, Surname5328, 3.5, 1
Name4197, Surname1991, 6.75, 3
Name5490, Surname7677, 3.7142857142857144, 6
Name9178, Surname9398, 4.5, 9
Name7278, Surname9916, 5.166666666666667, 9
Name3409, Surname5607, 5.5, 4
Name843, Surname5924, 4.444444444444445, 8
Name7760, Surname364, 3.888888888888889, 6
Name8989, Surname3560, 7, 2
Name1244, Surname3967, 5.9, 1
Name8643, Surname1017, 6.125, 7
Name6804, Surname6192, 5.666666666666667, 1
Name3925, Surname1579, 5, 8
Name2457, Surname4976, 4, 3
Name871, Surname6708, 6.111111111111111, 6
Name8523, Surname4750, 3.8333333333333335, 2
Name8250, Surname3084, 4, 4
Name3350, Surname9363, 7, 2
Name652, Surname2376, 4.8, 6
Name4879, Surname40, 3.3333333333333335, 4
Name536, Surname9379, 5, 1
Name7278, Surname8130, 6.5, 3
Name228, Surname2223, 6.5, 9
Name78, Surname6200, 3.75, 6
Name8308, Surname8910, 4.25, 4
Name9519, Surname2204, 4.75, 6
Name9640, Surname1350, 4, 3
Name9399, Surname7063, 3.5, 3
Name1466, Surname3817, 6.428571428571429, 8
Name9425, Surname4023, 5.833333333333333, 5
Name6391, Surname9807, 5.428571428571429, 3
Name7952, Surname6314, 8.5, 8
Name3730, Surname6509, 2, 8
Name1357, Surname9087, 5.4, 9
Name8675, Surname5075, 4.8, 2
Name2290, Surname8488, 5.285714285714286, 1
Name5173, Surname2183, 5.666666666666667, 5
Name9216, Surname7314, 5.3, 9
Name2491, Surname2785, 4.5, 5
Name3421, Surname3960, 4.888888888888889, 2
Name5712, Surname8383, 4.6, 4
Name3845, Surname4731, 5.285714285714286, 5
Name9339, Surname4936, 5, 2
Name617, Surname2943, 4, 6
Name1374, Surname4541, 5, 7
Name2642, Surname4581, 8, 4
Name2841, Surname776, 2.6666666666666665, 8
Name8801, Surname5019, 5, 6
Name9984, Surname491, 5.571428571428571, 5
Name126, Surname2383, 5.875, 4
Name485, Surname3673, 7.5, 8
Name2612, Surname5020, 3.5, 4
Name2349, Surname4855, 5, 4
Name6315, Surname1041, 4.222222222222222, 5
Name3178, Surname6487, 4.222222222222222, 5
Name4419, Surname7710, 5.9, 2
Name9412, Surname4551, 5.625, 4
Name3932, Surname6568, 5.777777777777778, 7
Name2157, Surname1118, 4.111111111111111, 8
Name3102, Surname2066, 5.666666666666667, 9
Name8561, Surname7722, 4.888888888888889, 5
Name1063, Surname5565, 4, 4
Name8180, Surname9622, 3.25, 9
Name5118, Surname6304, 6.222222222222222, 1
Name2563, Surname5100, 5.6, 5
Name4305, Surname5030, 5, 1
Name9918, Surname1827, 4.333333333333333, 7
Name3286, Surname2426, 6.333333333333333, 8
Name6325, Surname9751, 7, 6
Name6125, Surname4562, 5.1, 3
Name9214, Surname9909, 3.857142857142857, 6
Name8704, Surname3327, 5.333333333333333, 4
Name1401, Surname5297, 4.5, 2
Name7468, Surname563, 4.333333333333333, 4
Name5707, Surname8030, 4.333333333333333, 6
Name2906, Surname3067, 5.428571428571429, 2
Name714, Surname8047, 6.333333333333333, 1
Name78, Surname863, 6, 7
Name6964, Surname9056, 6.166666666666667, 9
Name268, Surname9872, 5.6, 5
Name9598, Surname8434, 8.333333333333334, 5
Name3367, Surname2945, 4.8, 9
Name5591, Surname873, 5.333333333333333, 9
Name8101, Surname7450, 5.3, 5
Name494, Surname7397, 4.666666666666667, 4
Name4144, Surname1909, 3.6, 6
Name8076, Surname2079, 4.7, 1
Name8633, Surname685, 6, 2
Name2038, Surname1309, 5.666666666666667, 8
Name9081, Surname5938, 5.75, 2
Name7208, Surname8870, 5.666666666666667, 6
Name8145, Surname5930, 4.5, 1
Name187, Surname5450, 4.7, 8
Name2595, Surname4646, 5.666666666666667, 5
Name8836, Surname1096, 3.6, 7
Name7135, Surname2413, 5.222222222222222, 9
Name3334, Surname7791, 4.857142857142857, 9
Name1232, Surname585, 5, 9
Name7437, Surname1121, 3.5, 1
Name2396, Surname3070, 5, 1
Name8632, Surname5858, 5.285714285714286, 4
Name1247, Surname8546, 5.8, 8
Name7873, Surname5558, 6.5, 1
Name1956, Surname5986, 5.8, 3
Name8875, Surname4026, 5.125, 4
Name2245, Surname3073, 6, 5
Name825, Surname7371, 5.4, 5
Name6683, Surname8828, 4.777777777777778, 9
Name6486, Surname6879, 4.142857142857143, 8
Name9744, Surname9760, 3.2, 1
Name7049, Surname6390, 3.6, 4
Name1504, Surname1978, 5.25, 5
Name876, Surname3726, 4.3, 3
Name5622, Surname5297, 3, 3
Name3537, Surname520, 6.666666666666667, 2
Name8285, Surname1468, 4.333333333333333, 8
Name6355, Surname7814, 5.666666666666667, 5
Name1981, Surname4126, 5.125, 9
Name8884, Surname2946, 4.25, 5
Name1561, Surname6078, 5, 3
Name7969, Surname6031, 5.625, 4
Name3839, Surname4519, 4.888888888888889, 6
Name5788, Surname8250, 4.333333333333333, 2
Name2852, Surname5169, 4.333333333333333, 7
Name3659, Surname7109, 4.666666666666667, 4
Name7725, Surname2412, 4, 7
Name392, Surname7888, 6, 3
Name3348, Surname6011, 6, 9
Name8843, Surname2822, 6, 1
Name3295, Surname3738, 3.9, 1
Name1750, Surname3841, 4, 3
Name3060, Surname3030, 4.666666666666667, 9
Name5571, Surname1816, 4.555555555555555, 2
Name1848, Surname7813, 3.375, 4
Name1584, Surname1915, 6.222222222222222, 6
Name5478, Surname1772, 4.555555555555555, 3
Name2619, Surname8312, 5.5, 5
Name3951, Surname9174, 5.6, 3
Name9067, Surname4284, 5.6, 2
Name4109, Surname5845, 3.857142857142857, 2
Name1526, Surname2598, 5.444444444444445, 7
Name25, Surname9245, 4.666666666666667, 9
Name1001, Surname7035, 4.333333333333333, 7
Name2301, Surname2593, 6.2, 4
Name4091, Surname8107, 5.5, 3
Name5493, Surname9092, 4.4, 1
Name1425, Surname9654, 5.5, 7
Name2944, Surname9803, 5, 5
Name6769, Surname2477, 2, 5
Name6807, Surname3501, 6.2, 5
Name1314, Surname4980, 5.444444444444445, 8
Name6147, Surname9854, 3.75, 6
Name1939, Surname1603, 6.625, 3
Name2070, Surname1629, 5.5, 6
Name3541, Surname3104, 6.333333333333333, 3
Name2888, Surname1373, 4.142857142857143, 7
Name2603, Surname9343, 4.5, 1
Name3341, Surname7081, 4.7, 2
Name1154, Surname3563, 3.75, 2
Name5935, Surname7407, 3.4444444444444446, 3
Name4405, Surname8777, 6.6, 2
Name6263, Surname2797, 4.9, 3
Name7095, Surname2701, 4.333333333333333, 3
Name700, Surname585, 6.75, 5
Name4785, Surname1144, 4.142857142857143, 3
Name4619, Surname1036, 5, 6
Name1578, Surname9380, 4.333333333333333, 4
Name6965, Surname7212, 4.571428571428571, 7
Name8022, Surname8110, 5.5, 4
Name9016, Surname1144, 4.75, 7
Name8097, Surname7179, 5.777777777777778, 2
Name2077, Surname7540, 6.4, 4
Name6483, Surname2548, 4.1, 1
Name9328, Surname5245, 5.4, 5
Name237, Surname2911, 6.2, 2
Name5814, Surname4156, 7, 2
Name6486, Surname9684, 4.777777777777778, 9
Name2391, Surname6637, 7, 6
Name7553, Surname7738, 3.3, 4
Name9113, Surname6190, 2.2, 5
Name9952, Surname355, 6, 1
Name2127, Surname1786, 5.6, 7
Name6784, Surname2286, 5.25, 4
Name8353, Surname6083, 5.142857142857143, 3
Name4022, Surname7356, 3.7, 3
Name2674, Surname3571, 5.142857142857143, 4
Name5920, Surname7301, 4.75, 3
Name3477, Surname7654, 5.1, 2
Name9664, Surname7048, 6.2, 2
Name1270, Surname5402, 5, 9
Name1315, Surname5544, 5, 3
Name8689, Surname2984, 6, 6
Name1776, Surname8879, 6, 5
Name4034, Surname1165, 4.5, 7
Name2120, Surname5385, 5.714285714285714, 4
Name6303, Surname6128, 5.555555555555555, 6
Name8725, Surname7523, 4.222222222222222, 3
Name9693, Surname22, 4.777777777777778, 8
Name1459, Surname6191, 4.333333333333333, 9
Name492, Surname6426, 3.8333333333333335, 7
Name6041, Surname4459, 5.8, 5
Name993, Surname2487, 4.666666666666667, 8
Name8599, Surname861, 5.333333333333333, 4
Name162, Surname7520, 4.714285714285714, 4
Name2211, Surname6999, 5, 6
Name4594, Surname5362, 4.375, 5
Name3658, Surname2961, 4.666666666666667, 9
Name3623, Surname7418, 6, 6
Name4871, Surname2293, 6.777777777777778, 2
Name8105, Surname8104, 5.666666666666667, 6
Name8580, Surname59, 5.75, 7
Name7609, Surname9942, 3.8, 3
Name9724, Surname5459, 4.333333333333333, 6
Name7270, Surname402, 5.111111111111111, 9
Name9265, Surname1118, 6.333333333333333, 6
Name8638, Surname7421, 4.833333333333333, 2
Name2100, Surname1949, 6.714285714285714, 3
Name9143, Surname5839, 4.5, 1
Name7107, Surname6185, 7.2, 9
Name151, Surname3991, 5, 7
Name4665, Surname5672, 6.5, 3
Name4041, Surname8876, 7.25, 1
Name1894, Surname7589, 3, 6
Name2066, Surname46, 4.25, 2
Name8786, Surname9049, 5.8, 9
Name2870, Surname7712, 5.25, 9
Name7504, Surname5950, 4.777777777777778, 4
Name7742, Surname2740, 3.3333333333333335, 3
Name8650, Surname4261, 3.3333333333333335, 9
Name703, Surname4146, 5.4, 5
Name6341, Surname4766, 4.833333333333333, 7
Name9522, Surname5687, 4.888888888888889, 2
Name5547, Surname7626, 5.5, 8
Name9970, Surname3116, 6.125, 8
Name4216, Surname556, 4.6, 7
Name552, Surname8860, 3.8, 2
Name6007, Surname3060, 5.25, 1
Name4050, Surname8609, 4.5, 8
Name9718, Surname9325, 6.5, 3
Name2082, Surname5483, 3.2222222222222223, 2
Name7798, Surname7109, 5, 1
Name8109, Surname5617, 5.6, 4
Name8033, Surname133, 6, 1
Name2087, Surname3986, 5.666666666666667, 7
Name769, Surname5867, 4.333333333333333, 4
Name5745, Surname5077, 3, 3
Name3923, Surname9370, 6.666666666666667, 6
Name2682, Surname8758, 5.125, 6
Name6078, Surname3099, 6.111111111111111, 4
Name996, Surname7752, 4.5, 1
Name6987, Surname7566, 6.5, 9
Name7153, Surname3694, 5, 7
Name7707, Surname641, 4.5, 8
Name2364, Surname1004, 3.7, 3
Name6872, Surname7301, 7.25, 7
Name7797, Surname8900, 4, 1
Name6659, Surname1745, 5.285714285714286, 2
Name6926, Surname9226, 4.7, 1
Name4817, Surname3206, 6.5, 8
Name751, Surname5662, 3.5555555555555554, 8
Name6090, Surname863, 5.444444444444445, 7
Name9326, Surname6186, 3.75, 4
Name393, Surname1263, 7.5, 2
Name893, Surname8221, 4.833333333333333, 6
Name5109, Surname7474, 5.625, 1
Name2170, Surname7780, 6.7, 1
Name1582, Surname9406, 5.625, 7
Name4621, Surname6146, 2.857142857142857, 2
Name6337, Surname8873, 4.666666666666667, 6
Name9917, Surname7391, 4.555555555555555, 9
Name3520, Surname8582, 5, 8
Name5247, Surname9164, 4.875, 7
Name1573, Surname6151, 5.9, 7
Name8529, Surname7754, 4.833333333333333, 8
Name930, Surname3105, 6.111111111111111, 9
Name4097, Surname3565, 4.142857142857143, 7
Name8827, Surname3102, 5.875, 4
Name5260, Surname3582, 4.142857142857143, 8
Name1444, Surname7920, 5.222222222222222, 8
Name6239, Surname7061, 4.5, 8
Name2394, Surname4465, 5, 3
Name8426, Surname7667, 4.8, 1
Name2670, Surname3375, 5.444444444444445, 4
Name5271, Surname1108, 7.142857142857143, 9
Name5019, Surname2550, 4.333333333333333, 6
Name3697, Surname8715, 4.833333333333333, 4
Name660, Surname2649, 4.6, 1
Name1383, Surname2760, 3.857142857142857, 3
Name3806, Surname3619, 7.5, 1
Name9428, Surname2052, 5.125, 9
Name1018, Surname8175, 5.3, 5
Name4789, Surname177, 5, 6
Name1135, Surname3467, 3.6666666666666665, 8
Name2821, Surname9147, 4.666666666666667, 5
Name5959, Surname3418, 5.428571428571429, 9
Name8588, Surname7551, 7, 3
Name5159, Surname7360, 5.5, 9
Name5308, Surname1231, 5.571428571428571, 7
Name9973, Surname3109, 4.3, 8
Name6496, Surname5734, 6.333333333333333, 4
Name4474, Surname55, 7, 5
Name6555, Surname8307, 5.6, 3
Name8521, Surname3635, 5, 7
Name2763, Surname1205, 3.6666666666666665, 9
Name9997, Surname5306, 3.4, 4
Name3696, Surname2266, 4.25, 5
Name7790, Surname7938, 3.6666666666666665, 9
Name564, Surname8699, 5.4, 5
Name6390, Surname5755, 6.6, 3
Name3551, Surname1521, 5.25, 5
Name5229, Surname4608, 4.5, 2
Name3967, Surname521, 5.444444444444445, 8
Name2489, Surname3084, 5, 2
Name2133, Surname7346, 4, 4
Name1259, Surname6061, 2.888888888888889, 9
Name9071, Surname1438, 8, 2
Name6910, Surname6432, 8.5, 1
Name237, Surname1035, 5.6, 3
Name4276, Surname3591, 5.142857142857143, 8
Name6844, Surname2165, 2.6666666666666665, 7
Name863, Surname47, 4.375, 7
Name7525, Surname806, 5.571428571428571, 8
Name7597, Surname8296, 4.666666666666667, 9
Name1679, Surname6044, 5.777777777777778, 3
Name6952, Surname1631, 5.5, 7
Name6665, Surname4926, 4.428571428571429, 5
Name9854, Surname1158, 3, 2
Name5966, Surname3676, 3.25, 7
Name9341, Surname1119, 4, 5
Name369, Surname9410, 3.5, 7
Name7098, Surname472, 4.166666666666667, 2
Name4500, Surname5703, 4.5, 3
Name7147, Surname9991, 4.6, 6
Name6425, Surname1249, 6, 4
Name5493, Surname8514, 6.571428571428571, 5
Name9929, Surname4299, 5.333333333333333, 9
Name982, Surname3949, 6.5, 4
Name9065, Surname6590, 5.111111111111111, 7
Name6478, Surname3663, 5.666666666666667, 5
Name8, Surname6777, 6, 3
Name8349, Surname1020, 5.666666666666667, 7
Name1822, Surname8517, 5, 9
Name6454, Surname8383, 3.8333333333333335, 3
Name538, Surname1370, 6.5, 2
Name8923, Surname8310, 4.8, 9
Name8463, Surname444, 4, 6
Name8775, Surname5944, 5.666666666666667, 5
Name2245, Surname1488, 5, 9
Name564, Surname8598, 1.75, 1
Name5021, Surname3824, 6, 3
Name5147, Surname9661, 4, 8
Name5381, Surname1073, 3.75, 8
Name4091, Surname2527, 4.7, 3
Name7097, Surname1827, 3.9, 9
Name9765, Surname7343, 4.333333333333333, 7
Name3410, Surname7931, 5, 9
Name3622, Surname8769, 4.555555555555555, 8
Name5917, Surname8445, 4, 2
Name2060, Surname7058, 4.4, 6
Name6842, Surname7855, 5.428571428571429, 3
Name3575, Surname7074, 6.4, 7
Name6251, Surname932, 4, 7
Name5805, Surname7840, 5.25, 7
Name4985, Surname7556, 6.2, 9
