SURNAME NAME FINAL_POINTS 
Surname1218 Name7702 5.57
Surname1223 Name5349 6.8
Surname1224 Name9905 5.21
Surname1227 Name7055 6.34
Surname1229 Name7131 7.85
Surname1229 Name3649 6.92
Surname123 Name2865 6.44
Surname1230 Name1435 7.23
Surname1231 Name9707 7.65
Surname1231 Name3277 7.7
Surname1232 Name2482 6.3
Surname1234 Name2524 6.52
Surname1237 Name727 6.26
Surname1240 Name4834 6.55
Surname1241 Name4773 7.95
Surname1245 Name8411 6.19
Surname1246 Name4190 6.45
Surname1247 Name8803 8.29
Surname1249 Name559 5.27
Surname1249 Name3456 7.15
Surname1249 Name6745 7.8
Surname1250 Name2191 5.18
Surname1251 Name7431 5.42
Surname1253 Name6416 8.1
Surname1255 Name7199 6.19
Surname1256 Name6452 7.56
Surname1260 Name2660 6.31
Surname1260 Name1086 5.53
Surname1263 Name8819 7.95
Surname1263 Name1202 8.85
Surname1266 Name8603 7.8
Surname1268 Name5568 8.1
Surname1269 Name9375 7.69
Surname1272 Name52 5.7
Surname1273 Name6793 6.9
Surname1276 Name4777 6.1
Surname1284 Name5603 7.8
Surname1284 Name3202 5.55
Surname1290 Name2969 6.58
Surname1290 Name6412 6.91
Surname1292 Name7165 5.65
Surname1293 Name4307 5.48
Surname1294 Name2347 6.97
Surname1297 Name376 7.2
Surname1299 Name365 6.82
Surname130 Name8615 7.58
Surname1305 Name5439 5.55
Surname1307 Name9644 5.9
Surname1309 Name5537 5.7
Surname131 Name2731 5.49
Surname131 Name8682 6.15
Surname131 Name4834 5
Surname1311 Name7043 7.15
Surname1311 Name7713 6
Surname1312 Name2867 7.95
Surname1313 Name0 7.8
Surname1316 Name1744 6.37
Surname1318 Name7523 7.18
Surname1318 Name4197 6.6
Surname1319 Name6013 6.7
Surname1321 Name6944 7.35
Surname1321 Name6662 5.1
Surname1323 Name5132 6.25
Surname1324 Name8502 6.73
Surname1326 Name898 5.7
Surname1327 Name8731 6.93
Surname1327 Name2964 7.18
Surname1328 Name6218 6.76
Surname1329 Name2764 6.8
Surname133 Name5631 7.87
Surname1333 Name4318 5.52
Surname1336 Name9104 5.8
Surname1338 Name3807 7.75
Surname1345 Name2422 5.05
Surname1346 Name2244 7.69
Surname135 Name198 7.04
Surname1351 Name6637 8.18
Surname1354 Name9690 5.85
Surname1355 Name4132 7.73
Surname1355 Name5439 5.53
Surname1356 Name9149 6.75
Surname1357 Name6803 8.15
Surname1357 Name6580 7.39
Surname1358 Name4873 5.78
Surname136 Name391 5.2
Surname1365 Name2975 5.7
Surname1370 Name7690 5.63
Surname1370 Name549 7.6
Surname1371 Name9650 7.1
Surname1372 Name9316 7.6
Surname1375 Name8329 5.95
Surname1376 Name7483 8.31
Surname1377 Name5067 5.1
Surname1379 Name9734 5.87
Surname1379 Name8382 7.86
Surname1379 Name2264 5
Surname1379 Name6436 6.65
Surname138 Name9147 7.77
Surname1381 Name2664 5.33
Surname1385 Name4578 5.5
Surname1387 Name9916 6.65
Surname1390 Name6197 7.44
Surname1393 Name8096 8.07
Surname1393 Name1906 6.4
Surname1393 Name7096 5.77
Surname1393 Name4833 7.98
Surname1393 Name2102 6.4
Surname1393 Name3107 6.2
Surname1395 Name2294 6.16
Surname1396 Name6303 6.8
Surname1399 Name7334 7.33
Surname14 Name3294 7.1
Surname1404 Name660 5.78
Surname1407 Name463 8.18
Surname1408 Name6001 8.37
Surname1410 Name3235 6.04
Surname1412 Name9156 7.69
Surname1413 Name552 6.09
Surname1418 Name1332 7.23
Surname142 Name4384 7.17
Surname142 Name6567 7.65
Surname1420 Name1968 8.04
Surname1423 Name5763 6.29
Surname1425 Name713 7.4
Surname1427 Name5528 7.53
Surname1428 Name632 5.89
Surname143 Name4314 7
Surname143 Name7944 7.8
Surname143 Name3505 7.95
Surname1431 Name7602 6.35
Surname1431 Name1837 6.11
Surname1433 Name6691 7.74
Surname1434 Name3204 7.23
Surname1436 Name2670 5.13
Surname1436 Name2588 6.5
Surname1439 Name948 7.99
Surname1441 Name1989 5.65
Surname1446 Name9642 8.18
Surname1446 Name1807 5.63
Surname1453 Name27 5.26
Surname1455 Name5845 5.15
Surname1457 Name5201 6.2
Surname1460 Name4090 5.48
Surname1460 Name2573 7.7
Surname1461 Name7635 7.22
Surname1463 Name3699 7.78
Surname1465 Name7189 6.18
Surname1467 Name2560 7.36
Surname1469 Name6936 7.95
Surname1473 Name8955 7.9
Surname1480 Name7423 5.6
Surname1480 Name4938 8.4
Surname1486 Name7234 6.85
Surname1487 Name4562 5.74
Surname1488 Name5806 7.7
Surname1489 Name4477 6.58
Surname149 Name2530 6.05
Surname1491 Name1433 5.06
Surname1492 Name1520 6.9
Surname1493 Name9237 6.33
Surname1494 Name4128 5.2
Surname1497 Name8288 6.9
Surname1499 Name9488 5.97
Surname1499 Name1321 5.49
Surname1503 Name326 6.59
Surname1504 Name1480 5.61
Surname151 Name6392 5.03
Surname151 Name688 5
Surname1511 Name8577 5.85
Surname1512 Name1721 6.52
Surname1517 Name1443 5.33
Surname1519 Name8253 5.85
Surname1522 Name6817 5.87
Surname1523 Name6974 5.4
Surname1526 Name6553 7.8
Surname1526 Name265 8.1
Surname1529 Name6771 7.35
Surname153 Name177 6.55
Surname1530 Name8305 7.4
Surname1538 Name4829 7.83
Surname154 Name8517 8.4
Surname154 Name8584 5.85
Surname1540 Name2583 5.47
Surname1541 Name6329 5.48
Surname1543 Name1539 5.55
Surname1547 Name7854 6.76
Surname1547 Name2203 8.03
Surname1547 Name6973 6.36
Surname155 Name3217 5.2
Surname155 Name5806 5
Surname1551 Name3567 7.67
Surname1552 Name3276 5.4
Surname1553 Name9933 7.85
Surname1554 Name3671 6.76
Surname1554 Name4325 6
Surname1554 Name9479 5.9
Surname1558 Name369 7.46
Surname1559 Name5639 5.43
Surname1560 Name2282 6.7
Surname1562 Name2064 5.35
Surname1564 Name9158 6.5
Surname1572 Name225 6.2
Surname1573 Name8991 5.67
Surname1576 Name7826 8.1
Surname1576 Name5527 6.05
Surname1576 Name7490 7.8
Surname1577 Name2846 5.3
Surname1581 Name3974 7.07
Surname1583 Name5884 5.03
Surname1583 Name7187 6.75
Surname1584 Name4390 5.05
Surname1585 Name2735 7.95
Surname1588 Name9325 6.46
Surname1589 Name3426 7.4
Surname1591 Name5217 7.45
Surname1594 Name4084 5.96
Surname1595 Name1628 6.58
Surname1596 Name205 5.89
Surname1599 Name988 7.91
Surname1600 Name9134 7.56
Surname1603 Name1293 7.4
Surname1603 Name3056 6.65
Surname1604 Name6883 6.3
Surname1604 Name4674 5.65
Surname1606 Name3257 5.15
Surname1606 Name2988 5.08
Surname1608 Name4102 6.48
Surname161 Name8339 7.03
Surname162 Name9241 7.14
Surname162 Name6567 8
Surname1621 Name5155 7
Surname1624 Name3895 6.29
Surname1625 Name9550 5.89
Surname1628 Name6299 5.3
Surname1628 Name3 6.1
Surname1632 Name6872 6.16
Surname1634 Name9354 5.3
Surname1634 Name2160 6
Surname1634 Name6991 6.53
Surname1635 Name6441 5.14
Surname1635 Name8588 5.23
Surname1638 Name1075 7.75
Surname1638 Name4492 8.21
Surname164 Name4408 5.3
Surname1642 Name2977 7.8
Surname1645 Name7612 6.6
Surname1647 Name5128 7.32
Surname1647 Name9433 5.7
Surname1647 Name4950 7.23
Surname1648 Name5824 5.46
Surname1649 Name7970 5.81
Surname1650 Name8058 6.1
Surname1651 Name8836 7.65
Surname1651 Name7490 7.35
Surname1652 Name6240 7.56
Surname1655 Name1719 6.1
Surname1658 Name7089 6.45
Surname1660 Name1269 6.76
Surname1663 Name8208 7.2
Surname1669 Name7939 5.4
Surname1669 Name8201 6.19
Surname1673 Name5394 6.98
Surname1678 Name2140 7.07
Surname168 Name4885 5.43
Surname1680 Name964 5.85
Surname1684 Name1857 5.1
Surname1685 Name5392 7.6
Surname1688 Name6902 5.43
Surname1688 Name1060 5.94
Surname1688 Name8051 5.59
Surname1688 Name6055 5.95
Surname1688 Name1614 5.59
Surname1693 Name2867 5.48
Surname1693 Name8730 5.65
Surname1698 Name1333 6.25
Surname170 Name7212 6.65
Surname1704 Name4565 5.51
Surname1709 Name2484 6.33
Surname1710 Name6986 5.9
Surname1715 Name7757 5.7
Surname1716 Name827 5.8
Surname1716 Name5115 8.1
Surname1716 Name9104 6.5
Surname1716 Name9248 8.3
Surname1717 Name9245 5.53
Surname1718 Name5928 6.84
Surname1720 Name3394 5.79
Surname1723 Name7197 7.1
Surname1724 Name1983 7.4
Surname1725 Name9590 8.34
Surname1730 Name4880 6.26
Surname1733 Name5572 7.98
Surname1734 Name4814 6.7
Surname1736 Name7463 5.4
Surname174 Name3767 6.1
Surname1741 Name5871 6.73
Surname1743 Name2472 6.7
Surname1744 Name2142 8.1
Surname1747 Name616 6.1
Surname1748 Name956 5.35
Surname1748 Name981 7.03
Surname1749 Name1213 7.95
Surname1750 Name6800 5.82
Surname1750 Name2387 6.46
Surname1753 Name6890 6.31
Surname1755 Name3292 7.05
Surname1756 Name5516 6.4
Surname1757 Name4181 5.18
Surname1759 Name3778 5.26
Surname176 Name2538 6.15
Surname1764 Name683 7.1
Surname1767 Name1967 6.33
Surname1768 Name3642 7.9
Surname1768 Name3622 8.25
Surname177 Name5692 5.8
Surname177 Name1033 6.22
Surname1770 Name2963 6.58
Surname1773 Name4833 7.5
Surname1774 Name3508 5.3
Surname1775 Name8508 6.48
Surname1777 Name6229 6.3
Surname1778 Name6062 7.25
Surname1778 Name7041 6.4
Surname1783 Name1829 7.1
Surname1784 Name4745 6.12
Surname1784 Name9194 6.75
Surname1784 Name2849 7.8
Surname1785 Name7839 6.87
Surname1786 Name934 6.6
Surname1792 Name1708 7.92
Surname1792 Name5329 7.43
Surname1793 Name8284 7.5
Surname1795 Name5055 5.17
Surname1796 Name1085 6.9
Surname1796 Name6131 7.14
Surname1798 Name8983 5.75
Surname1801 Name8210 5.52
Surname1805 Name8137 5.24
Surname1807 Name5956 5.8
Surname1810 Name5903 5.2
Surname1814 Name133 5.04
Surname1818 Name7219 5.95
Surname1821 Name1778 6.65
Surname1823 Name4978 8.04
Surname1826 Name1547 7.1
Surname1827 Name1873 6
Surname1829 Name2533 5.3
Surname1829 Name7495 5.85
Surname183 Name4104 6.4
Surname1830 Name8122 7.6
Surname1837 Name1774 7.55
Surname1838 Name9325 6.55
Surname1838 Name245 6.05
Surname1839 Name4083 7.25
Surname1841 Name7827 6.5
Surname1842 Name9918 6.4
Surname1845 Name732 5.8
Surname1848 Name3398 6.22
Surname1848 Name9654 7.03
Surname1849 Name3902 6.78
Surname185 Name9257 7.32
Surname185 Name8432 7.16
Surname1852 Name2972 6.57
Surname1853 Name6362 7.65
Surname1855 Name2945 7.5
Surname1855 Name3235 6.48
Surname1856 Name1847 5.93
Surname1857 Name1078 8.1
Surname1859 Name1109 7.1
Surname1860 Name2472 7
Surname1860 Name4193 6.71
Surname1865 Name1407 7.93
Surname1866 Name411 5.15
Surname1866 Name143 6.05
Surname1868 Name5103 5.75
Surname1868 Name7396 5.6
Surname1869 Name8701 5.67
Surname1870 Name9201 5.09
Surname1871 Name3171 5.91
Surname1875 Name9123 5.43
Surname1876 Name1144 7
Surname188 Name2056 6.2
Surname1881 Name4796 5.49
Surname1881 Name6967 7.59
Surname1885 Name8533 6.55
Surname1887 Name4483 6.75
Surname1892 Name9270 5.05
Surname19 Name1781 5.3
Surname190 Name9467 5
Surname1901 Name1259 6.23
Surname1902 Name161 7.71
Surname1907 Name8018 7.55
Surname1909 Name3868 7.34
Surname1909 Name1312 8.78
Surname191 Name8356 5.33
Surname1914 Name5817 5
Surname1915 Name4562 6.9
Surname1916 Name6011 5.7
Surname192 Name5082 6.6
Surname1922 Name8821 6.8
Surname1922 Name1522 5.6
Surname1925 Name8397 7.7
Surname1928 Name6950 6.65
Surname1929 Name227 7.2
Surname193 Name3816 5.17
Surname193 Name6705 7.5
Surname1932 Name5331 6.1
Surname1933 Name398 7.03
Surname1935 Name3634 6.4
Surname1936 Name8494 5.85
Surname1936 Name7716 7.7
Surname1938 Name5006 6.3
Surname194 Name9579 6.9
Surname1941 Name586 6.64
Surname1941 Name9192 6.07
Surname1942 Name853 5.85
Surname1942 Name2764 7.93
Surname1944 Name3300 5.49
Surname1945 Name3134 6.5
Surname1946 Name7672 5.3
Surname1947 Name5177 6.9
Surname1950 Name7736 6.6
Surname1953 Name7119 5.55
Surname1953 Name4944 7.27
Surname1955 Name9712 6.7
Surname1957 Name9912 8
Surname1959 Name7791 5.1
Surname196 Name3112 5.15
Surname1962 Name329 6.01
Surname1964 Name4910 7
Surname1965 Name3332 6.65
Surname1965 Name3691 7.5
Surname1966 Name6784 6.6
Surname1967 Name442 6.45
Surname1967 Name7206 8.03
Surname1967 Name4002 7.71
Surname1968 Name7937 6.36
Surname1968 Name922 6.8
Surname1968 Name2497 7.1
Surname197 Name8026 6.99
Surname1970 Name9646 6.5
Surname1970 Name9682 5.85
Surname1971 Name4852 7.65
Surname1977 Name7721 5.55
Surname1978 Name7435 7.24
Surname1978 Name6411 6.35
Surname1989 Name8332 5.35
Surname1989 Name1349 5.48
Surname1989 Name4028 6.19
Surname1993 Name6116 7.76
Surname1996 Name1905 8.4
Surname1998 Name6766 7
Surname2 Name9549 7.4
Surname20 Name6608 5.63
Surname2003 Name3359 5.34
Surname2004 Name6701 8.04
Surname2005 Name8945 5.61
Surname2007 Name7418 5.4
Surname201 Name3760 6.4
Surname2011 Name2034 5.93
Surname2015 Name746 5.25
Surname2018 Name754 7.62
Surname2019 Name708 6.47
Surname2025 Name3333 7
Surname2025 Name2332 6.59
Surname2028 Name2489 6.25
Surname2028 Name1779 5.95
Surname2030 Name7 6.4
Surname2031 Name3090 7.5
Surname2032 Name4070 7.33
Surname2033 Name5922 6.55
Surname2036 Name9457 5.73
Surname2036 Name3966 6.44
Surname2036 Name4191 6.61
Surname2038 Name8358 5.92
Surname2040 Name9832 6.55
Surname2045 Name173 7.3
Surname2050 Name4650 7.65
Surname2053 Name4625 5.76
Surname2055 Name1097 7.8
Surname2055 Name1833 8
Surname2062 Name8149 5.87
Surname2066 Name7416 5.06
Surname2067 Name6330 7.63
Surname2067 Name3112 7.95
Surname2069 Name9614 7.56
Surname2069 Name5195 6.55
Surname207 Name7459 6.83
Surname207 Name7659 7.33
Surname2073 Name2804 6.82
Surname2076 Name4580 5.24
Surname2077 Name9930 5.95
Surname2078 Name1041 6.64
Surname2079 Name2349 5.25
Surname2080 Name1818 5.3
Surname2083 Name8189 5.08
Surname2086 Name6181 6.55
Surname209 Name2574 6.7
Surname209 Name5929 6.36
Surname2091 Name5749 6.6
Surname2094 Name507 5.36
Surname2095 Name6305 7.6
Surname2096 Name3962 6.1
Surname2097 Name3550 8.1
Surname2098 Name1472 8.27
Surname21 Name9658 5.7
Surname2102 Name6131 5.43
Surname2105 Name4387 6.03
Surname2105 Name3557 5.2
Surname2108 Name4927 8.1
Surname2109 Name6313 5.5
Surname2110 Name9196 7.13
Surname2112 Name8321 6.45
Surname2117 Name6131 6.51
Surname2118 Name2531 6.46
Surname2119 Name9002 7.8
Surname212 Name7172 7
Surname212 Name8440 8.55
Surname2122 Name352 5.4
Surname2124 Name4398 7.35
Surname2125 Name6465 6
Surname2126 Name4657 6.8
Surname2126 Name7471 7.73
Surname2129 Name3733 7.63
Surname213 Name4577 6.7
Surname2130 Name4294 7.13
Surname2130 Name6820 6.93
Surname2131 Name4431 6.8
Surname2133 Name1833 5.8
Surname2135 Name8808 6.14
Surname2139 Name8066 5
Surname2145 Name3897 6.33
Surname2149 Name8374 6.3
Surname2153 Name5340 6.03
Surname2154 Name7256 5.91
Surname2154 Name1095 7.7
Surname2155 Name7559 6.55
Surname2158 Name4591 6.04
Surname2160 Name1215 6.7
Surname2166 Name9505 7.9
Surname2167 Name6583 7.4
Surname2169 Name6279 5
Surname2171 Name9284 6.8
Surname2173 Name4561 6.3
Surname2173 Name6058 5.23
Surname2175 Name1709 6.36
Surname2177 Name2108 6
Surname2177 Name4415 7.36
Surname2178 Name754 6.73
Surname218 Name3692 6.83
Surname218 Name3099 5.35
Surname2181 Name6904 5
Surname2182 Name7296 7.36
Surname2184 Name2538 6.3
Surname2186 Name3880 5.6
Surname2189 Name4590 8.15
Surname219 Name8329 7.76
Surname2191 Name7854 7.14
Surname22 Name7777 8.1
Surname220 Name6126 6.8
Surname2201 Name2925 7.44
Surname2201 Name9883 5.81
Surname2206 Name9965 6.62
Surname2208 Name9392 7.15
Surname221 Name4651 6.4
Surname2210 Name4072 7.27
Surname2212 Name7608 6.52
Surname2213 Name3375 7.4
Surname2214 Name1726 5.25
Surname222 Name8522 7.21
Surname2220 Name260 5.6
Surname2220 Name4989 6.9
Surname2222 Name4111 5.43
Surname2225 Name4896 6.8
Surname2227 Name7380 7.33
Surname2231 Name2181 5.52
Surname2238 Name9429 5.03
Surname2238 Name1510 8.7
Surname2244 Name3298 6.99
Surname2245 Name7128 7.46
Surname2246 Name8676 6.05
Surname2247 Name2225 6
Surname2249 Name5011 5.66
Surname225 Name2161 6.33
Surname2250 Name351 6.55
Surname2252 Name1158 6.55
Surname2257 Name4240 6.91
Surname2258 Name4785 6.84
Surname2259 Name9418 5.4
Surname2260 Name5759 6.3
Surname2264 Name5896 8.4
Surname2268 Name4928 6.65
Surname2269 Name621 5.1
Surname2270 Name3516 5.9
Surname2271 Name3499 7.1
Surname2273 Name5961 7.54
Surname2276 Name8461 5.65
Surname2278 Name4128 5.85
Surname2279 Name6901 6.7
Surname2281 Name1682 5.21
Surname2281 Name5030 7.33
Surname2282 Name9618 7.6
Surname2283 Name8712 6.25
Surname2284 Name4720 7.2
Surname2284 Name9095 5.5
Surname2287 Name7942 7.65
Surname2291 Name3308 6.15
Surname2293 Name8236 5.15
Surname2297 Name3736 6.03
Surname23 Name5151 5.3
Surname230 Name7128 7.95
Surname2300 Name7689 6.53
Surname2304 Name4588 6.97
Surname2306 Name4914 5.34
Surname2308 Name4254 6.75
Surname231 Name3783 5
Surname231 Name2575 8.25
Surname2310 Name5403 6.62
Surname2311 Name7314 6.1
Surname2313 Name5439 5.3
Surname2315 Name7851 6.3
Surname2319 Name2761 5.48
Surname232 Name4811 7.1
Surname232 Name4782 5.08
Surname2326 Name9492 5.1
Surname2327 Name9237 7.67
Surname2328 Name799 5.61
Surname2329 Name648 5.2
Surname2330 Name1878 6.89
Surname2334 Name9232 6.55
Surname2335 Name5421 7.37
Surname2336 Name2843 6.7
Surname2336 Name6995 8.1
Surname2337 Name2820 5.08
Surname2338 Name3541 5.3
Surname2341 Name3211 6.05
Surname2341 Name272 5.34
Surname2342 Name3450 5.55
Surname2344 Name3088 5.94
Surname2345 Name1712 6.4
Surname2347 Name4538 8.37
Surname2347 Name2599 9
Surname2349 Name3869 6.6
Surname2352 Name8681 6.95
Surname2356 Name7578 5.4
Surname2360 Name2914 6.4
Surname2364 Name1001 6
Surname2367 Name1062 5.31
Surname2367 Name1400 6.44
Surname2367 Name8377 7.39
Surname2368 Name6820 5.58
Surname2376 Name2773 7.25
Surname238 Name1401 7
Surname2380 Name4190 5.55
Surname2380 Name4826 7.03
Surname2381 Name6018 5.72
Surname2381 Name4002 6.92
Surname2381 Name6563 5.92
Surname2382 Name3877 6
Surname2388 Name6193 6.65
Surname239 Name8303 6.16
Surname2392 Name6105 6.64
Surname2394 Name3851 5.6
Surname2395 Name5054 6.13
Surname2403 Name5440 5.58
Surname2409 Name3037 7.4
Surname2410 Name433 7.2
Surname2412 Name9329 6
Surname2413 Name6287 8.19
Surname2420 Name6125 6
Surname2422 Name7538 7.6
Surname2423 Name3512 6.5
Surname2424 Name4697 7.8
Surname2425 Name5778 5.55
Surname2427 Name4326 6.3
Surname2428 Name1501 5
Surname2430 Name9527 5.7
Surname2430 Name24 7.55
Surname2430 Name7966 5.9
Surname2431 Name1748 5.85
Surname2431 Name7258 6.7
Surname2431 Name9555 6.4
Surname2432 Name7487 8.25
Surname2434 Name2629 5.55
Surname2434 Name5954 6.56
Surname2434 Name6345 6.05
Surname2438 Name8341 5.9
Surname244 Name3225 5.34
Surname2441 Name5155 5.3
Surname2443 Name1044 7.9
Surname2443 Name1483 7.4
Surname2444 Name3910 6.44
Surname2446 Name1617 5.08
Surname2447 Name494 7.2
Surname2451 Name225 6.03
Surname2459 Name1715 8.1
Surname246 Name2226 7.84
Surname246 Name5966 5.61
Surname246 Name8555 6.92
Surname2461 Name8739 6.73
Surname2461 Name4615 5.8
Surname2465 Name1624 8.15
Surname2465 Name5792 5.75
Surname2467 Name2294 5.8
Surname247 Name3639 6.4
Surname2471 Name1780 5.53
Surname2471 Name729 7
Surname2472 Name1797 7.7
Surname2475 Name4183 5.04
Surname2475 Name2158 5.16
Surname2475 Name7350 5.1
Surname2479 Name6823 5.05
Surname2479 Name8026 5.78
Surname248 Name3906 7.05
Surname2481 Name2615 5.2
Surname2481 Name7857 7.29
Surname2482 Name7438 6
Surname2483 Name9841 6.05
Surname2484 Name5704 7.22
Surname2486 Name8578 7.25
Surname2489 Name5163 6.36
Surname2495 Name6441 6.4
Surname2495 Name9066 7.88
Surname2499 Name346 5.1
Surname2500 Name5823 8.1
Surname2500 Name2261 5.15
Surname2503 Name6466 7.98
Surname2504 Name9727 6.55
Surname2506 Name7107 8.01
Surname2506 Name3209 5.1
Surname2509 Name9587 6.91
Surname2514 Name3083 7.7
Surname2514 Name6695 5.25
Surname2515 Name4297 7.4
Surname2516 Name6013 6.46
Surname2523 Name5468 6.31
Surname2523 Name3367 6.26
Surname2525 Name7845 6.26
Surname2527 Name5106 5.4
Surname2528 Name7705 6.5
Surname2529 Name1759 7.62
Surname253 Name9451 7.46
Surname2531 Name1957 5.49
Surname2533 Name7964 5.6
Surname2535 Name8317 7.97
Surname2536 Name2314 7.2
Surname2537 Name1801 7.65
Surname2539 Name5158 7.14
Surname254 Name3847 8.5
Surname254 Name7105 7.55
Surname2540 Name5580 5.1
Surname2546 Name3860 6.07
Surname2549 Name4999 5.8
Surname2553 Name4171 7.5
Surname2554 Name3238 8.1
Surname2555 Name2814 8.1
Surname2555 Name5943 6.55
Surname2561 Name4420 5.4
Surname2561 Name5202 8.1
Surname2561 Name7731 5.12
Surname2562 Name9598 5.69
Surname2570 Name9555 6.45
Surname2572 Name3038 6.64
Surname2572 Name7236 7.28
Surname2574 Name6858 7.7
Surname2575 Name948 5.22
Surname2577 Name1134 7.7
Surname258 Name7189 7.13
Surname2587 Name7471 7.98
Surname2595 Name2144 6
Surname2597 Name3079 5.73
Surname2598 Name1186 7.35
Surname260 Name4453 5.8
Surname2602 Name3209 5.5
Surname2602 Name6195 6.6
Surname2603 Name3588 8.13
Surname2603 Name3521 8.21
Surname2604 Name5280 5.38
Surname2605 Name2253 8.14
Surname2605 Name4751 5.43
Surname2606 Name603 6.47
Surname2607 Name2198 6.36
Surname2607 Name2232 7.4
Surname2608 Name6984 6.95
Surname2608 Name4969 5.76
Surname2611 Name8876 5.12
Surname2614 Name9173 7.46
Surname2619 Name5595 6.2
Surname2624 Name6626 5.16
Surname2626 Name9247 7.8
Surname2626 Name2600 6.9
Surname2626 Name538 7.25
Surname2627 Name6422 5.74
Surname2635 Name4344 6.57
Surname2638 Name9135 8.1
Surname2638 Name8888 7.74
Surname2638 Name6306 6
Surname264 Name1420 5.93
Surname2641 Name3447 6
Surname2641 Name1553 5.23
Surname2641 Name7891 6.2
Surname2645 Name1648 6.4
Surname2646 Name3751 6.43
Surname2647 Name6499 5.15
Surname2648 Name2918 7.92
Surname2648 Name4175 6.11
Surname2649 Name4003 7.5
Surname2649 Name227 6.06
Surname265 Name4967 5.7
Surname2653 Name9686 5.26
Surname2656 Name9872 7.36
Surname266 Name7400 7.4
Surname2664 Name1113 5.8
Surname2666 Name9357 6.6
Surname2671 Name3120 6.1
Surname2671 Name4739 6.57
Surname2675 Name5372 5.4
Surname2675 Name6004 6.95
Surname268 Name3577 6.28
Surname2681 Name3681 5.03
Surname2685 Name8058 7.5
Surname2686 Name8698 6.06
Surname2687 Name9215 6
Surname2692 Name321 6.49
