SURNAME NAME FINAL_POINTS 
Surname1171 Name9977 4.85
Surname1172 Name6442 2.58
Surname1175 Name8943 2.73
Surname1176 Name4207 3.15
Surname1176 Name129 1.9
Surname1177 Name8580 4.58
Surname1178 Name1929 3.91
Surname1179 Name4075 2.54
Surname1181 Name9073 2.5
Surname1185 Name7535 3.35
Surname1185 Name5602 3.1
Surname1187 Name9148 2.3
Surname1189 Name8376 4.76
Surname1190 Name4339 3.65
Surname1194 Name4666 4.75
Surname1198 Name3922 2.71
Surname1200 Name8396 1.9
Surname1200 Name5696 3.64
Surname1203 Name4355 2.5
Surname1203 Name2212 2.46
Surname1206 Name7170 4.45
Surname1208 Name7818 1.4
Surname1208 Name532 3.45
Surname1208 Name571 2.32
Surname1210 Name970 2.05
Surname1213 Name7980 3.9
Surname1217 Name2819 4
Surname1218 Name9849 4.69
Surname1220 Name4984 3.5
Surname1220 Name954 2.44
Surname1220 Name8064 3.2
Surname1222 Name4683 2.75
Surname1223 Name9695 4.85
Surname1224 Name2540 4.4
Surname1224 Name4656 4.5
Surname1225 Name7628 3.87
Surname1226 Name6797 2.79
Surname123 Name5922 3.46
Surname1232 Name7262 2.6
Surname1232 Name4646 4.41
Surname1234 Name2948 4.2
Surname1234 Name4589 2.64
Surname1236 Name4465 3.1
Surname1237 Name6816 3.7
Surname1237 Name1090 4.4
Surname1237 Name6763 3.78
Surname1238 Name8882 3.64
Surname1244 Name8759 2.8
Surname1246 Name158 2.6
Surname1246 Name7659 1.96
Surname1246 Name1491 3.57
Surname1247 Name2140 4.42
Surname1248 Name9020 4.05
Surname1250 Name114 4.4
Surname1253 Name931 2.02
Surname1255 Name7113 3
Surname1256 Name7590 4.64
Surname1259 Name3602 2.5
Surname1266 Name4379 4.63
Surname1266 Name474 2.5
Surname1266 Name3684 4.85
Surname1267 Name3025 4.24
Surname1267 Name4481 2.07
Surname127 Name8930 3.05
Surname1277 Name4205 2.9
Surname1277 Name5729 3.9
Surname1278 Name1346 2.99
Surname1280 Name8362 2.88
Surname1281 Name3738 4.7
Surname1284 Name1505 5
Surname1284 Name9447 4.38
Surname1286 Name8111 2.66
Surname1286 Name8406 3.67
Surname1289 Name8223 2.96
Surname129 Name9434 3
Surname1290 Name1528 4.03
Surname1298 Name7204 3.66
Surname1304 Name6232 1.99
Surname1305 Name5035 4.15
Surname1307 Name1573 4.55
Surname1308 Name910 4.3
Surname1308 Name5842 4.67
Surname1311 Name6485 4
Surname1311 Name1617 4.9
Surname1313 Name5452 1.98
Surname1314 Name3124 2.85
Surname1316 Name1981 4.3
Surname1317 Name2707 3.83
Surname1318 Name7673 2.94
Surname132 Name7135 4.05
Surname1320 Name9003 2.45
Surname1323 Name9754 4.2
Surname1323 Name2583 3.45
Surname1323 Name3065 3.5
Surname1328 Name9710 2.69
Surname1328 Name4987 4.55
Surname1329 Name8412 3.6
Surname1329 Name4357 2.9
Surname1330 Name4570 2.07
Surname1332 Name7031 4.9
Surname1333 Name2729 2.13
Surname1337 Name523 2.3
Surname1342 Name6876 2.42
Surname1342 Name8756 3.55
Surname1346 Name3699 4.79
Surname1348 Name5718 3.6
Surname1349 Name6308 3.3
Surname1349 Name8157 2.75
Surname1354 Name6773 4.5
Surname1355 Name4408 2.02
Surname1355 Name9692 3
Surname1358 Name777 3.73
Surname1358 Name4082 2.74
Surname1361 Name9542 2.93
Surname1361 Name3312 2.02
Surname1365 Name8532 3.02
Surname1369 Name7487 2.7
Surname137 Name7108 4.8
Surname1372 Name5381 3.45
Surname1372 Name3329 2.98
Surname1375 Name4602 4.7
Surname1379 Name5898 2
Surname1381 Name9591 3.6
Surname1385 Name285 4.5
Surname1386 Name5121 4.1
Surname1389 Name8306 3.96
Surname1390 Name9025 3.28
Surname1390 Name7138 2.35
Surname1390 Name88 4.73
Surname1391 Name6188 2.59
Surname1392 Name1762 3.45
Surname1392 Name3455 2.45
Surname1395 Name8699 3.37
Surname1397 Name1127 3.45
Surname1397 Name1423 2.85
Surname1398 Name6845 3.08
Surname1398 Name5781 2.85
Surname1401 Name2298 2.36
Surname1402 Name992 2.77
Surname1402 Name5039 3.16
Surname1403 Name8896 3.05
Surname1403 Name539 3.64
Surname1406 Name3659 3.08
Surname1407 Name5592 3.38
Surname1407 Name4151 4.66
Surname1407 Name5064 3.38
Surname1408 Name2352 2.33
Surname1408 Name4983 2.9
Surname1410 Name5945 2.2
Surname1412 Name5039 3.09
Surname1412 Name6882 4
Surname1413 Name7307 3.71
Surname1413 Name8026 3.83
Surname1415 Name3424 4.74
Surname1415 Name1224 4.4
Surname1419 Name8639 1.86
Surname142 Name9794 2.5
Surname1420 Name751 4.5
Surname1426 Name2794 4.73
Surname1427 Name7486 3.16
Surname1428 Name2447 4.31
Surname1434 Name5535 4.36
Surname1435 Name1713 4.12
Surname1435 Name381 3.32
Surname1437 Name4010 2.5
Surname1437 Name2639 3.72
Surname1438 Name2263 4.25
Surname1438 Name5718 2.84
Surname1438 Name6536 4.8
Surname1439 Name564 4.2
Surname1445 Name3195 2.28
Surname1450 Name2702 3.43
Surname1451 Name9354 4.4
Surname1452 Name8670 2.5
Surname1454 Name7982 3.5
Surname1456 Name5301 4.2
Surname1458 Name3373 4.84
Surname1458 Name7686 2.15
Surname1458 Name8918 4.24
Surname1459 Name113 2.94
Surname1462 Name6683 4.55
Surname1467 Name405 3.84
Surname1467 Name9569 3.09
Surname1472 Name6942 3.43
Surname1472 Name2560 3.3
Surname1473 Name4596 1.78
Surname1475 Name4715 3.5
Surname1477 Name1747 2.35
Surname1477 Name4212 4.21
Surname1479 Name5168 3.4
Surname1480 Name450 4.85
Surname1482 Name3208 1.66
Surname1482 Name3565 4.96
Surname1483 Name1075 4.04
Surname1484 Name232 3.3
Surname1484 Name461 2.5
Surname1485 Name8187 4.26
Surname1487 Name7236 2.7
Surname149 Name5414 3.45
Surname149 Name2701 3.1
Surname149 Name7323 2.8
Surname1496 Name6972 4.3
Surname15 Name9892 3.87
Surname1500 Name2083 4.04
Surname1500 Name2186 2.9
Surname1509 Name8810 3.53
Surname1510 Name3604 3.56
Surname1511 Name104 3.36
Surname1516 Name2890 2.69
Surname1518 Name4882 2.9
Surname1519 Name5717 3.83
Surname1519 Name3890 1.7
Surname1520 Name8603 2.6
Surname1520 Name2617 3.9
Surname1520 Name2816 2.75
Surname1521 Name6678 4.18
Surname1524 Name6493 4.51
Surname1524 Name7690 3.15
Surname1525 Name5801 3.45
Surname1529 Name9893 2.86
Surname1530 Name2038 1.81
Surname1532 Name8325 2.24
Surname1533 Name9220 4.3
Surname1533 Name3798 2.83
Surname154 Name2263 3.48
Surname1543 Name3942 2.7
Surname1543 Name6334 4.8
Surname1548 Name6934 2.2
Surname1549 Name1292 1.73
Surname1550 Name4591 2.05
Surname1552 Name8739 4.4
Surname1552 Name8724 2.62
Surname1554 Name4652 3.56
Surname1556 Name7287 3.57
Surname1560 Name5914 4.53
Surname1561 Name3626 3.45
Surname1562 Name5905 2.1
Surname1562 Name711 3.6
Surname1566 Name3171 3.8
Surname1568 Name6440 4.36
Surname157 Name4018 4.4
Surname1571 Name1060 1.8
Surname1578 Name9310 3.35
Surname1579 Name2582 3.66
Surname1587 Name5077 4.6
Surname1588 Name920 3.39
Surname1588 Name1445 2.05
Surname1589 Name4112 2.87
Surname1591 Name6163 3.27
Surname1595 Name4561 2.58
Surname1596 Name5093 3.33
Surname1597 Name3915 4.93
Surname160 Name8513 4.95
Surname1606 Name2350 3.2
Surname1608 Name9563 4.58
Surname1609 Name2292 2.81
Surname161 Name3231 3
Surname1611 Name2978 3.37
Surname1612 Name5699 4.96
Surname1613 Name5121 3.2
Surname1615 Name7579 4.2
Surname1617 Name3547 2.72
Surname1618 Name3899 4.4
Surname1625 Name5814 2.9
Surname1627 Name428 3.29
Surname1630 Name8306 3.28
Surname1631 Name7887 2.23
Surname1633 Name3859 2.8
Surname1634 Name3346 2.9
Surname1634 Name4281 2.93
Surname164 Name4888 3.45
Surname1641 Name9824 1.75
Surname1644 Name6946 3.95
Surname1646 Name473 4.93
Surname1646 Name2266 3.47
Surname1648 Name4909 4.93
Surname1649 Name3416 4.88
Surname1649 Name5550 4.53
Surname1651 Name7630 3.6
Surname1652 Name5653 2.14
Surname1655 Name2106 4.93
Surname1655 Name7980 4.13
Surname1656 Name2679 3.74
Surname1658 Name7783 4.64
Surname1658 Name341 4.65
Surname166 Name9973 4.79
Surname166 Name6586 2.9
Surname1663 Name9020 3.3
Surname1665 Name4523 3.8
Surname167 Name8055 2
Surname1671 Name7972 2.9
Surname1673 Name885 4.89
Surname1677 Name6637 2.9
Surname1680 Name7245 3.45
Surname1684 Name9914 3
Surname1686 Name2950 1.99
Surname1687 Name5666 2.7
Surname1690 Name9530 4.1
Surname1692 Name1420 4.13
Surname1694 Name8540 2.6
Surname1699 Name8512 3.33
Surname1699 Name3251 1.9
Surname17 Name3413 2.5
Surname1701 Name725 2.43
Surname1705 Name6672 3.53
Surname1705 Name1036 4.36
Surname1706 Name3082 2.37
Surname1709 Name8221 4.1
Surname171 Name7107 4
Surname1710 Name2724 2.6
Surname1711 Name5779 4.34
Surname1714 Name6499 3.65
Surname1717 Name1728 3.55
Surname1719 Name2511 2.16
Surname172 Name1554 4.2
Surname1723 Name9575 1.68
Surname1725 Name6406 1.87
Surname1727 Name9949 2.4
Surname1728 Name90 1.7
Surname173 Name9913 2.5
Surname1734 Name4650 2.68
Surname1735 Name1168 3.1
Surname1739 Name1570 3.28
Surname1740 Name3452 2.69
Surname1741 Name867 2.57
Surname1742 Name3358 1.8
Surname1748 Name547 4.34
Surname1754 Name2385 2.58
Surname1754 Name4015 3.1
Surname1756 Name666 4.4
Surname1757 Name1467 3.64
Surname1761 Name5567 4.68
Surname1761 Name6408 4.7
Surname1763 Name871 4.46
Surname1765 Name9791 1
Surname1766 Name7126 4.4
Surname1770 Name7863 3.2
Surname1775 Name352 4.47
Surname1775 Name5772 2.2
Surname1775 Name3836 4.15
Surname1776 Name6492 4.9
Surname1776 Name3722 2.87
Surname1778 Name8094 3.3
Surname178 Name5874 2.6
Surname1780 Name4080 4.75
Surname1783 Name5306 4.09
Surname1784 Name2801 3.83
Surname1787 Name293 3.76
Surname1789 Name582 2.2
Surname1793 Name5770 3.53
Surname1795 Name3150 4.05
Surname1796 Name8421 3.48
Surname1796 Name1557 3.13
Surname18 Name6660 2.9
Surname180 Name9261 3.85
Surname1803 Name5370 3.65
Surname1805 Name1595 4.9
Surname1806 Name2757 2.4
Surname1807 Name3822 3.69
Surname1807 Name5785 2.5
Surname1808 Name9378 2.05
Surname1808 Name4530 4.6
Surname1809 Name9178 4.14
Surname1809 Name3894 4.15
Surname1812 Name4129 3.8
Surname1812 Name4294 1.9
Surname1814 Name8389 2.5
Surname1819 Name6329 3.63
Surname1820 Name9385 4.3
Surname1824 Name620 2.6
Surname1824 Name2716 3.83
Surname1826 Name2382 4.68
Surname1826 Name710 2.07
Surname1826 Name3759 2.86
Surname1828 Name4358 3.94
Surname183 Name2914 4
Surname1831 Name9247 2.85
Surname1831 Name1209 3.75
Surname1833 Name8430 2.66
Surname1835 Name7164 3.9
Surname1838 Name4616 4.4
Surname184 Name6798 4
Surname1840 Name8318 4.15
Surname1841 Name6432 2.8
Surname1848 Name1963 3.8
Surname185 Name7437 4.3
Surname1851 Name3475 3.7
Surname1853 Name8025 2.94
Surname1857 Name6043 3.7
Surname1857 Name7460 4.51
Surname1857 Name7223 1.75
Surname1860 Name6995 4.76
Surname1860 Name7945 4.66
Surname1861 Name7979 4.6
Surname1863 Name7655 2.94
Surname1865 Name7864 3.1
Surname1867 Name6419 3.5
Surname1871 Name8476 2.6
Surname1873 Name1767 1.4
Surname1873 Name4747 3.78
Surname1873 Name7580 2.17
Surname1876 Name9378 3.97
Surname1877 Name9586 2.69
Surname1882 Name2791 2.53
Surname1883 Name8042 2
Surname1883 Name7134 2.6
Surname1885 Name5481 3.4
Surname1887 Name2186 4.8
Surname1889 Name2273 1.96
Surname1891 Name8172 4.65
Surname1895 Name2017 4.08
Surname1896 Name8862 3.13
Surname1897 Name5517 4.56
Surname1897 Name754 3.8
Surname1899 Name5450 2
Surname190 Name3687 1.79
Surname1901 Name4683 3.77
Surname1902 Name770 1.96
Surname1904 Name55 2.4
Surname1906 Name2267 4.4
Surname1907 Name880 2.3
Surname1909 Name2472 4.5
Surname1909 Name1176 4.08
Surname1910 Name951 2.28
Surname1911 Name3734 3.42
Surname1911 Name1421 3.77
Surname1914 Name1310 1.9
Surname1915 Name1192 3.6
Surname1915 Name1140 3.68
Surname192 Name9332 2.32
Surname1920 Name4075 4.3
Surname1923 Name7415 4.85
Surname1925 Name6542 3.13
Surname1926 Name8429 2.23
Surname1926 Name1960 3.85
Surname1933 Name3296 3.6
Surname1937 Name7797 4.85
Surname1939 Name9044 2.05
Surname1939 Name459 3.9
Surname1941 Name2509 3.75
Surname1944 Name5394 3.5
Surname1945 Name2614 3.4
Surname1945 Name4348 2.5
Surname1946 Name2334 4
Surname1948 Name5636 4.35
Surname1949 Name5079 2.45
Surname195 Name1371 4.64
Surname1950 Name7771 2.75
Surname1950 Name1890 2.4
Surname1952 Name2654 1.75
Surname1952 Name3955 1.6
Surname1955 Name791 3
Surname1958 Name1239 3.02
Surname1959 Name3049 2.05
Surname1962 Name6781 4.38
Surname1963 Name6566 2.23
Surname197 Name8810 4.89
Surname197 Name1467 2.35
Surname1976 Name4634 2.05
Surname198 Name688 4.4
Surname1981 Name4626 2.17
Surname1985 Name6429 3.65
Surname1986 Name6966 4.6
Surname20 Name1628 4.13
Surname200 Name273 4.2
Surname2000 Name2148 2.66
Surname2001 Name6115 2.38
Surname2005 Name2414 2.05
Surname2007 Name8663 3
Surname2009 Name3502 3.48
Surname201 Name3249 3.9
Surname2010 Name2054 2.75
Surname2011 Name7148 2.2
Surname2014 Name9049 1.99
Surname2017 Name8936 3.93
Surname2017 Name6587 4.8
Surname2021 Name7145 1.9
Surname2024 Name4820 4.78
Surname2025 Name7227 2.32
Surname2026 Name9146 3.42
Surname2028 Name8970 3.95
Surname2028 Name2973 3.69
Surname2031 Name4669 3.81
Surname2032 Name4587 4.26
Surname2034 Name9123 1.99
Surname2038 Name2604 4
Surname204 Name6896 3.86
Surname2042 Name4884 3.72
Surname2043 Name8179 3.6
Surname2048 Name4000 2.43
Surname205 Name6252 2.27
Surname2050 Name2329 2.14
Surname2051 Name3333 3.38
Surname2053 Name9713 2.87
Surname2057 Name2961 4.65
Surname2061 Name3543 4.23
Surname2062 Name1152 3.9
Surname2062 Name441 1.75
Surname2065 Name725 1.6
Surname2066 Name8578 4.55
Surname207 Name1175 2.8
Surname2071 Name9362 2.33
Surname2071 Name8737 4.1
Surname2072 Name8054 2.96
Surname2072 Name5985 3.56
Surname2074 Name2440 3.16
Surname2076 Name4235 3.75
Surname208 Name9766 4
Surname2080 Name2247 2.5
Surname2086 Name9430 2.2
Surname2086 Name3735 4.15
Surname2086 Name6428 4.55
Surname2087 Name5358 3.85
Surname2088 Name2621 3.24
Surname209 Name1822 4.3
Surname2090 Name9261 4.3
Surname2093 Name2122 2.45
Surname2097 Name4396 4.12
Surname2101 Name6925 2.55
Surname2104 Name8785 3.84
Surname2105 Name9207 2.53
Surname2105 Name6020 3.95
Surname2108 Name4558 4.12
Surname211 Name6829 3.2
Surname2111 Name3430 2.35
Surname2114 Name4128 2.96
Surname2117 Name9291 4.3
Surname2118 Name6505 4.34
Surname2119 Name8822 4
Surname2120 Name4916 4.72
Surname2126 Name8405 3.4
Surname2127 Name7204 4.49
Surname2129 Name7281 3.05
Surname2130 Name8569 4.35
Surname2135 Name7008 2.38
Surname2135 Name2011 4.48
Surname2137 Name3811 3.5
Surname2140 Name8190 4.6
Surname2140 Name7539 1.94
Surname2141 Name8991 2.62
Surname2143 Name8896 2.77
Surname2149 Name7634 2.69
Surname215 Name6024 3.2
Surname2151 Name2554 4.75
Surname2151 Name6726 2.15
Surname2151 Name6702 3.6
Surname2152 Name1382 2.11
Surname2153 Name2680 2.53
Surname2155 Name2842 4.69
Surname2160 Name4290 4.6
Surname2161 Name5949 4.27
Surname2162 Name2824 2.8
Surname2164 Name801 4.64
Surname2165 Name4096 2.94
Surname2169 Name2539 2.02
Surname2171 Name9285 4.7
Surname2171 Name5893 3
Surname2174 Name3360 1.8
Surname2177 Name4810 3.24
Surname2177 Name9918 4.38
Surname2179 Name1598 2.4
Surname2179 Name1373 2.08
Surname2180 Name132 1.9
Surname2182 Name2984 3.4
Surname2183 Name2144 2.46
Surname2184 Name6199 3
Surname2192 Name1468 2.2
Surname2192 Name8558 3.7
Surname2193 Name8315 2.75
Surname2194 Name7017 4.06
Surname2195 Name1098 3.6
Surname22 Name3422 3.48
Surname2206 Name1622 2.85
Surname2208 Name9117 3.05
Surname221 Name6639 4.4
Surname2215 Name9051 4.35
Surname2216 Name5283 3.86
Surname2218 Name2208 3.05
Surname2218 Name9742 4.15
Surname2219 Name5252 3.6
Surname2221 Name986 4.7
Surname2225 Name501 3.54
Surname2229 Name7910 3.26
Surname223 Name1396 1.9
Surname223 Name7775 3.51
Surname2232 Name1592 3.64
Surname2232 Name4192 4.3
Surname2238 Name1047 2.5
Surname2240 Name6444 4.91
Surname2240 Name1951 2.77
Surname2241 Name1000 4.5
Surname2242 Name510 3.15
Surname2243 Name8139 3.75
Surname2243 Name9577 2.73
Surname2247 Name9422 4.8
Surname2249 Name8873 1.9
Surname2250 Name4353 2.5
Surname2251 Name5671 3
Surname2253 Name4060 4
Surname2253 Name5643 3.79
Surname2253 Name6165 4.67
Surname2253 Name4418 3.13
Surname2256 Name7322 1.42
Surname2256 Name567 3.6
Surname2258 Name5772 2.96
Surname2258 Name9827 3
Surname2258 Name552 2.13
Surname2260 Name5712 3.81
Surname2260 Name5546 3.7
Surname2262 Name9094 2.98
Surname2264 Name7119 2.13
Surname2264 Name4794 4.74
Surname2264 Name7410 3.36
Surname2264 Name8146 4.33
Surname2264 Name2115 4.48
Surname2266 Name9491 3.51
Surname2268 Name8078 4.37
Surname2270 Name108 2.2
Surname2270 Name1059 2.5
Surname2275 Name8036 4.85
Surname2277 Name246 3.7
Surname2277 Name6233 3.44
Surname2286 Name3365 3.3
Surname2287 Name9117 4.5
Surname2291 Name4785 3.2
Surname2291 Name5672 4.53
Surname2294 Name1582 4.4
Surname2295 Name3169 2.9
Surname2297 Name9423 4.7
Surname2298 Name6516 4.75
Surname23 Name14 2.66
Surname23 Name1229 2.63
Surname2301 Name9159 4.75
Surname2301 Name7751 4.53
Surname2303 Name5786 2.02
Surname2303 Name3547 3.2
Surname2305 Name335 2.6
Surname2307 Name5857 1.3
Surname2308 Name2511 3.25
Surname2309 Name5174 2.86
Surname2310 Name8185 3.54
Surname2313 Name8602 3.66
Surname2313 Name8206 4.13
Surname2318 Name7367 3.96
Surname2318 Name1949 2.05
Surname2318 Name55 4.9
Surname2319 Name4024 2.95
Surname2320 Name1232 4.93
Surname2320 Name4456 2.67
Surname2321 Name5664 4.23
Surname2321 Name8889 4.8
Surname2321 Name6683 2.35
Surname2323 Name4396 2.9
Surname2328 Name3254 4.51
Surname2329 Name4088 2.75
Surname233 Name7749 3.3
Surname2330 Name6558 3.97
Surname2331 Name3469 2.84
Surname2337 Name455 2.98
Surname2338 Name5576 2.68
Surname2339 Name8738 3.05
Surname2340 Name4975 3.6
Surname2340 Name5399 2.67
Surname2340 Name4158 3.1
Surname2342 Name3037 2.6
Surname2342 Name3799 4.52
Surname2344 Name7940 1.75
Surname2345 Name5758 4.21
Surname2346 Name5734 3.6
Surname235 Name3102 2.9
Surname2352 Name8774 3.5
Surname2354 Name176 3.09
Surname2357 Name3869 2.38
Surname2357 Name9838 3.75
Surname2357 Name4012 3.68
Surname2358 Name1921 4.12
Surname2361 Name1065 3.83
Surname2361 Name3889 3.81
Surname2362 Name8614 4.5
Surname2363 Name4319 1.98
Surname2364 Name7267 3.78
Surname2364 Name6421 2.09
Surname2367 Name2763 3.75
Surname2370 Name5397 2.2
Surname2372 Name7924 3.4
Surname2374 Name1869 2.33
Surname2378 Name1716 4.15
Surname2380 Name367 2.46
Surname2383 Name2151 2.78
Surname2383 Name5639 2.5
Surname2388 Name1234 2.3
Surname2391 Name6688 2.95
Surname2392 Name1556 4.47
Surname2394 Name410 4.91
Surname2396 Name6046 4.85
Surname2396 Name903 4.8
Surname2397 Name4738 4.03
Surname2398 Name9747 3.34
Surname2399 Name591 4.3
Surname2399 Name5631 3.45
Surname240 Name6623 4.03
Surname240 Name3500 2.83
Surname2400 Name8869 4.49
Surname2401 Name804 2.68
Surname2402 Name3772 2.05
Surname2404 Name4104 4.47
Surname2406 Name7396 4.06
Surname241 Name3350 3.5
Surname2412 Name5489 4.5
Surname2413 Name2441 2.3
Surname2414 Name9466 3.48
Surname2418 Name6919 1.8
Surname2418 Name6486 4.1
Surname2419 Name4679 2.5
Surname2419 Name1912 2.05
Surname2421 Name131 4.3
Surname2424 Name2948 2.2
Surname2425 Name2861 4.7
Surname2426 Name9553 2.43
Surname2427 Name4147 3.14
Surname2429 Name5991 4.9
Surname2429 Name4319 1.6
Surname243 Name3361 4.6
Surname243 Name6605 4.1
Surname2430 Name2450 3.63
Surname2431 Name896 1.93
Surname2439 Name6893 3.32
Surname2439 Name7058 4.26
Surname2441 Name8284 1.8
Surname2441 Name6703 3.81
Surname2441 Name6247 2.41
Surname2442 Name3107 3.06
Surname2446 Name8445 2.8
Surname2447 Name504 3.49
Surname2450 Name3127 4.3
Surname2451 Name2673 2.75
Surname2451 Name7158 4.68
Surname2457 Name4934 4
Surname2457 Name204 1.97
Surname2457 Name3808 3.47
Surname2460 Name597 2.63
Surname2461 Name7489 4.28
Surname2468 Name7558 2.23
Surname2468 Name3321 3.25
Surname247 Name4185 2.43
Surname247 Name9030 3.55
Surname2478 Name9536 4.57
Surname2481 Name1195 4.48
Surname2482 Name5304 4.79
Surname2483 Name5510 2.07
Surname2485 Name3916 4.38
Surname2489 Name7977 2.6
Surname2490 Name5896 2.66
Surname2492 Name9378 4.45
Surname2494 Name9968 4.67
Surname250 Name6242 4.9
Surname2508 Name4763 1.98
Surname2508 Name6930 4.68
Surname2509 Name4650 3.38
Surname251 Name9644 2.5
Surname2511 Name489 3.8
Surname2518 Name8068 3.43
Surname2518 Name194 2.05
Surname2519 Name6629 3.81
Surname2521 Name1720 4.6
Surname2522 Name8147 4.2
Surname2528 Name5550 1.54
Surname2528 Name1160 4.75
Surname2529 Name9924 4.4
Surname2530 Name787 3.9
Surname2533 Name8114 1.95
Surname2534 Name9843 2.35
Surname2536 Name5422 2.5
Surname2544 Name4212 2.8
Surname2546 Name274 3.57
Surname2547 Name8938 4.6
Surname2549 Name2606 1.93
Surname2552 Name9404 4.19
Surname2555 Name6471 3.22
Surname2556 Name873 4.9
Surname2557 Name8968 3.43
Surname2558 Name4431 3.85
Surname2559 Name672 4.87
Surname2559 Name9685 2.7
Surname2560 Name4266 2.36
Surname257 Name8797 4.7
Surname2570 Name7094 4.87
Surname2571 Name5960 2.5
Surname2574 Name3589 4.05
Surname2576 Name5339 4
Surname258 Name3259 3.83
Surname258 Name9275 4.55
Surname2586 Name7073 2.9
Surname2587 Name9057 2.5
Surname2588 Name9258 2.98
Surname2589 Name2064 4.85
Surname2591 Name3228 1.9
Surname2593 Name2246 2.96
Surname2595 Name4166 2.84
Surname2597 Name9462 4.7
Surname2599 Name4125 2.2
Surname2599 Name3262 4.4
Surname26 Name2601 2.35
Surname2604 Name9376 3.15
Surname2605 Name8963 4.38
Surname2606 Name4097 3.17
Surname2608 Name2626 2.46
Surname2608 Name3058 3.9
Surname2609 Name1526 4.55
Surname261 Name83 3.6
Surname2611 Name8592 4.26
Surname2613 Name833 4.1
Surname2614 Name1725 4.68
Surname2615 Name6079 4.45
Surname2618 Name2757 4.05
Surname2620 Name7476 3.15
Surname2622 Name2558 4.33
Surname2623 Name9369 4.18
Surname2625 Name4126 2.23
Surname2625 Name6770 4
Surname2629 Name9069 4.42
Surname263 Name5707 2.65
Surname2631 Name4482 3.36
Surname2632 Name4391 4.45
Surname2633 Name6630 4.65
Surname2634 Name3912 3.08
Surname2636 Name6307 4.91
Surname2639 Name5858 3.4
Surname264 Name3470 3.13
Surname2643 Name7624 4.05
